name,neighborhood,address,url,latitude,longitude,image,tags,categories
Sugar Bakery & Cafe,First Hill,"1014 Madison St, Seattle, WA 98104, USA",https://intentionalist.com/b/sugar-bakery-cafe/,47.6091937,-122.3258457,https://intentionalist.com/wp-content/uploads/2020/06/Sugar-Bakery-Logo-150x150.png,"['Asian-Owned', 'Family-Owned', 'Minority-Owned', 'Woman-Owned']",['Bakeries']
Perseverance Therapy,Leschi,"121 Lakeside Ave #110, Seattle, WA 98122, USA",https://intentionalist.com/b/perseverance-therapy/,47.602347,-122.2853917,https://intentionalist.com/wp-content/uploads/2020/06/Perseverance-Therapy-Owner-150x150.jpeg,['Minority-Owned'],['Health Services']
Jones Barbeque,"Seattle, WA","4417 Fauntleroy Way SW, Seattle, WA 98126, USA",https://intentionalist.com/b/jones-barbeque/,47.5642711,-122.3777471,https://intentionalist.com/wp-content/uploads/2020/06/Jones-Original-BBQ-Logo-150x150.png,"['Black-Owned', 'Family-Owned', 'Minority-Owned']",['Restaurants']
New Town Home Style Deli & Market,Belltown,"2801 Western Ave # B, Seattle, WA 98121, USA",https://intentionalist.com/b/new-town-home-style-deli-market/,47.6157789,-122.3532297,https://intentionalist.com/wp-content/uploads/2020/06/New-Town-1-150x150.jpg,"['Black-Owned', 'Minority-Owned']",['Deli']
Kanjin Yoga,Hillman City,"5701 Rainier Ave S suite b, Seattle, WA 98118",https://intentionalist.com/b/kanjin-yoga/,47.5509867,-122.2778628,https://intentionalist.com/wp-content/uploads/2020/06/Kanjin-Yoga-Exterior-150x150.jpg,"['Black-Owned', 'Minority-Owned', 'Woman-Owned']",['Gyms & Yoga']
Kariba Photography,"Seattle, WA","Seattle, WA",https://intentionalist.com/b/kariba-photography/,47.6062095,-122.3320708,https://intentionalist.com/wp-content/uploads/2020/07/Kariba-Logo-150x150.jpg,"['Black-Owned', 'Woman-Owned']",['Photography']
Zobel Ethiopian Cuisine,Central District,"1219 E Jefferson St Seattle, WA 98122",https://intentionalist.com/b/zobel-ethiopian-cuisine/,47.6059359,-122.3159227,https://intentionalist.com/wp-content/uploads/2020/07/Zobel-Logo-150x150.jpg,"['Black-Owned', 'Minority-Owned']",['Restaurants']
SoSo Good,"Seattle, WA","Seattle, WA",https://intentionalist.com/b/soso-good/,47.6062095,-122.3320708,https://intentionalist.com/wp-content/uploads/2020/07/SoSo-Good-Logo-150x150.png,"['Black-Owned', 'Minority-Owned', 'Woman-Owned']",['Food Trucks']
T.Brooks Quality Cuts,Rainier Beach,"5222 Rainier Ave S, Seattle, WA 98118",https://intentionalist.com/b/tbrooks-quality-cuts/,47.5554445,-122.2824841,https://intentionalist.com/wp-content/uploads/2020/07/T-Brooks-Interior-150x150.jpg,"['Black-Owned', 'Minority-Owned']",['Barber Shop']
Sole Mates,Capitol Hill,"1422 Harvard Ave, Seattle, WA 98122, USA",https://intentionalist.com/b/solemates/,47.61380920000001,-122.3212073,https://intentionalist.com/wp-content/uploads/2020/06/Sole-Mates-Interior-150x150.jpg,"['Black-Owned', 'Minority-Owned']",['Clothing']
Raven,Capitol Hill,"1213 Pine St, Seattle, WA 98101, USA",https://intentionalist.com/b/raven/,47.6149854,-122.3281225,https://intentionalist.com/wp-content/uploads/2020/06/Raven-Cuts-1-150x150.jpg,"['Black-Owned', 'LGBTQ-Owned', 'Minority-Owned', 'Veteran-Owned']",['Barber Shop']
Sugar & Shears Salon And Organic Spa,Capitol Hill,"1222 E Madison St suite e, Seattle, WA 98122, USA",https://intentionalist.com/b/sugar-shears-salon-and-organic-spa/,47.6134787,-122.3158379,https://intentionalist.com/wp-content/uploads/2020/06/Sugar-and-Shears-Logo-150x150.jpg,"['Latino-Owned', 'Woman-Owned']",['Beauty & Spa']
206 Burger Company – First Hill,First Hill,"1000 Madison St. Seattle, Washington 98104",https://intentionalist.com/b/206-burger-company-first-hill/,47.6090668,-122.3262247,https://intentionalist.com/wp-content/uploads/2020/06/206-Burger-company-First-Hill-Interior-150x150.jpg,"['Asian-Owned', 'Minority-Owned']",['Restaurants']
206 Burger Company – Fremont,Fremont,"101 Nickerson St Seattle, WA 98109",https://intentionalist.com/b/206-burger-company-fremont/,47.648374,-122.3552471,https://intentionalist.com/wp-content/uploads/2020/07/206-Burger-Company-food-1-150x150.jpg,"['Asian-Owned', 'Minority-Owned']",['Restaurants']
Hill’s Barber Shop,Pioneer Square,"601 2nd Ave, Seattle, WA 98104, USA",https://intentionalist.com/b/hills-barber-shop/,47.6024513,-122.3330275,https://intentionalist.com/wp-content/uploads/2020/06/Hills-Barber-Shop-Logo-150x150.png,"['Black-Owned', 'Minority-Owned']",['Barber Shop']
Martyr Sauce,Pioneer Square,"102 S Jackson St, Seattle, WA 98104, USA",https://intentionalist.com/b/martyr-sauce/,47.5993042,-122.3339444,https://intentionalist.com/wp-content/uploads/2020/06/Martyr-Sauce-Logo-150x150.png,"['Black-Owned', 'Minority-Owned', 'Woman-Owned']",['Art Galleries']
Bunni Devereaux Photography,"Seattle, WA","Seattle, WA, USA",https://intentionalist.com/b/bunni-devereaux-photography/,47.6062095,-122.3320708,https://intentionalist.com/wp-content/uploads/2020/06/Bunni-Devereaux-Photo-1-150x150.jpg,"['Latino-Owned', 'Minority-Owned', 'Woman-Owned']",['Photography']
Bodytonic Pilates,Pioneer Square,"89 Yesler Way UNIT 304, Seattle, WA 98104, USA",https://intentionalist.com/b/bodytonic-pilates/,47.6014979,-122.3345585,https://intentionalist.com/wp-content/uploads/2020/06/bodytonic-150x150.jpg,"['Latino-Owned', 'Minority-Owned', 'Woman-Owned']",['Gyms & Yoga']
Ureña Law Office,,"720 3rd Ave UNIT 2110, Seattle, WA 98104, USA",https://intentionalist.com/b/urena-law-office/,47.6040993,-122.3322489,https://intentionalist.com/wp-content/uploads/2020/06/Urena-Law-Office-Logo-150x90.gif,"['Latino-Owned', 'Minority-Owned', 'Woman-Owned']",['Legal']
Raines Media Group,"Seattle, WA","Seattle, WA, USA",https://intentionalist.com/b/raines-media-group/,47.6062095,-122.3320708,https://intentionalist.com/wp-content/uploads/2020/06/raines-150x150.jpg,['Black-Owned'],['Other Services']
J Styles Barber Shop,Rainier Vista,"3847 Rainier Ave S, Seattle, WA 98118, USA",https://intentionalist.com/b/j-styles-barber-shop/,47.5685773,-122.2900595,https://intentionalist.com/wp-content/uploads/2020/06/IMG_5558-150x150.jpg,"['Black-Owned', 'Minority-Owned']",['Barber Shop']
Chick’n Fix,"Seattle, WA","Fairview Ave N Seattle, Washington 98109",https://intentionalist.com/b/chickn-fix/,47.6265505,-122.3336935,https://intentionalist.com/wp-content/uploads/2020/06/Chickn-Fix-Exterior-150x150.jpg,"['Asian-Owned', 'Black-Owned', 'Family-Owned', 'Minority-Owned', 'Woman-Owned']",['Food Trucks']
Kin Dee,Madison Valley,"2301 E Madison St, Seattle, WA 98112, USA",https://intentionalist.com/b/kin-dee/,47.6190461,-122.3023887,https://intentionalist.com/wp-content/uploads/2020/06/Kin-Dee-Logo-150x150.jpg,"['Asian-Owned', 'Minority-Owned']",['Restaurants']
Spud Fish & Chip Greenlake,Greenlake,"6860 East Green Lake Way N, Seattle, WA 98115, USA",https://intentionalist.com/b/spud-fish-chips-greenlake/,47.6783353,-122.3269152,https://intentionalist.com/wp-content/uploads/2020/06/Spud-Fish-Chip-Exterior-150x150.jpg,"['Black-Owned', 'Family-Owned', 'Minority-Owned', 'Woman-Owned']",['Restaurants']
Kim’s Tae Kwon Do,Rainier Valley,"3333 Rainier Ave S Suite D, Seattle, WA 98144, USA",https://intentionalist.com/b/kims-tae-kwon-do/,47.573122,-122.2945142,https://intentionalist.com/wp-content/uploads/2020/06/Kims-Tae-Kwon-Do-150x150.jpg,"['Asian-Owned', 'Minority-Owned', 'Woman-Owned']",['Martial Arts']
Shen Zen Tea,Ballard,"5416 Shilshole Ave NW, Seattle, WA 98107, USA",https://intentionalist.com/b/shen-zen-tea/,47.6671239,-122.3851581,https://intentionalist.com/wp-content/uploads/2020/06/shen-zen-150x150.jpg,"['Asian-Owned', 'Minority-Owned']","['Coffee, Tea & Juice']"
Ascent Outdoors,Ballard,"5209 Ballard Ave NW, Seattle, WA 98107, USA",https://intentionalist.com/b/ascent-outdoors/,47.6656058,-122.3826353,https://intentionalist.com/wp-content/uploads/2020/06/ascent3-150x150.png,"['Asian-Owned', 'Minority-Owned']",['Shopping']
Ascent Cycles,Ballard,"5221 Ballard Ave NW, Seattle, WA 98107, USA",https://intentionalist.com/b/ascent-cycles/,47.6658435,-122.3829009,https://intentionalist.com/wp-content/uploads/2020/06/ascet-150x150.jpg,"['Asian-Owned', 'Minority-Owned']",['Bike Shop and Repair']
Glam And Tonics AVEDA Hair Salon,Montlake,"2302 24th Ave E, Seattle, WA 98112, USA",https://intentionalist.com/b/glam-and-tonics-aveda-hair-salon/,47.6396955,-122.301823,https://intentionalist.com/wp-content/uploads/2020/06/glamn-150x150.jpg,"['Latino-Owned', 'Minority-Owned']",['Beauty & Spa']
Secret Savory,Ballard,"2213 NW Market St unit 100, Seattle, WA 98107",https://intentionalist.com/b/secret-savory/,47.6685338,-122.385435,https://intentionalist.com/wp-content/uploads/2020/06/secret-savory-150x150.jpg,"['Asian-Owned', 'Minority-Owned']",['Restaurants']
Ba Bar – University Village,University District,"2685 NE 46th St #2503, Seattle, WA 98105",https://intentionalist.com/b/ba-bar-university-village/,47.6615929,-122.2981489,https://intentionalist.com/wp-content/uploads/2020/06/Ba-Bar-University-Village-150x150.jpg,"['Asian-Owned', 'Family-Owned', 'Minority-Owned', 'Woman-Owned']",['Bars']
Hannyatou,Fremont,"1060 N 39th St, Seattle, WA 98103",https://intentionalist.com/b/hannyatou/,47.6539785,-122.3441822,https://intentionalist.com/wp-content/uploads/2020/06/Hannyatou-Sake-150x150.jpg,"['Asian-Owned', 'Minority-Owned', 'Woman-Owned']",['Bars']
Geni’s Ethiopian Corner,Uptown,"501 2nd Ave W, Seattle, WA 98199",https://intentionalist.com/b/genis-ethiopian-corner/,47.6234619,-122.3596787,https://intentionalist.com/wp-content/uploads/2020/06/genis-150x150.jpg,"['Black-Owned', 'Family-Owned', 'Minority-Owned', 'Woman-Owned']",['Catering']
Falafel King,Downtown,"1509 1st Ave, Seattle, WA 98101",https://intentionalist.com/b/falafel-king/,47.6090811,-122.3405089,https://intentionalist.com/wp-content/uploads/2020/06/Falafel-King-Food-150x150.jpg,"['Black-Owned', 'Minority-Owned']",['Restaurants']
New Luck Toy,"Seattle, WA","5905 California Ave SW, Seattle, WA 98136",https://intentionalist.com/b/new-luck-toy/,47.5501192,-122.387281,https://intentionalist.com/wp-content/uploads/2020/06/New-Luck-Toy-Logo-150x150.jpg,"['Asian-Owned', 'Black-Owned', 'Minority-Owned']",['Bars']
Athletic Form,SoDo,"2944 1st Ave S, Seattle, WA 98134, USA",https://intentionalist.com/b/athletic-form/,47.576179,-122.3338488,https://intentionalist.com/wp-content/uploads/2020/06/athletic-150x150.jpg,"['Black-Owned', 'Minority-Owned']",['Gyms & Yoga']
Design Stone,Georgetown,"417 S Fidalgo St, Seattle, WA 98108, USA",https://intentionalist.com/b/design-stone/,47.5503631,-122.3279427,https://intentionalist.com/wp-content/uploads/2020/06/Design-Stone-Logo-150x150.png,"['Asian-Owned', 'Minority-Owned']",['Other Services']
The Fish Box,Central District,"172 20th Ave, Seattle, WA 98122, USA",https://intentionalist.com/b/the-fish-box/,47.6032715,-122.305832,https://intentionalist.com/wp-content/uploads/2020/06/Fish-Box-Logo-150x150.png,"['Black-Owned', 'Minority-Owned']",['Restaurants']
Last Forever Images,"Seattle, WA","Seattle, WA",https://intentionalist.com/b/last-forever-images/,47.6062095,-122.3320708,https://intentionalist.com/wp-content/uploads/2020/06/ashleykay-150x150.jpg,"['Black-Owned', 'LGBTQ-Owned', 'Minority-Owned', 'Woman-Owned']",['Photography']
Sen Salon,Madrona,"2900 E Madison St, Seattle, WA 98112",https://intentionalist.com/b/sen-salon/,47.6244513,-122.2951829,https://intentionalist.com/wp-content/uploads/2020/06/sen-150x150.jpg,"['Asian-Owned', 'Minority-Owned', 'Woman-Owned']",['Hair Salon']
Platinum Plush Fashions,Beacon Hill,"6511 Martin Luther King Jr Way S, Seattle, WA 98118, USA",https://intentionalist.com/b/platinum-plush-fashions/,47.5435129,-122.2844482,https://intentionalist.com/wp-content/uploads/2020/06/platinum-150x150.jpg,"['Black-Owned', 'Minority-Owned', 'Woman-Owned']",['Clothing']
"Dr. Lisa A. Price, ND",Fremont,"3876 Bridge Way N, Seattle, WA 98103, USA",https://intentionalist.com/b/dr-lisa-a-price-nd/,47.6537662,-122.3434628,https://intentionalist.com/wp-content/uploads/2020/06/lisa-price-150x150.jpg,"['Black-Owned', 'Minority-Owned', 'Woman-Owned']",['Health Services']
Stretch 22 – South Lake Union,South Lake Union,"826 Lenora St, Seattle, WA 98121",https://intentionalist.com/b/stretch-22-south-lake-union/,47.6170042,-122.3374363,https://intentionalist.com/wp-content/uploads/2020/06/stretch-22_10-150x150.jpg,"['Asian-Owned', 'Black-Owned', 'Minority-Owned']",['Health Services']
Stretch 22 – Madison Ridge,Madison Valley,"2313 E Madison St, Seattle, WA 98112",https://intentionalist.com/b/stretch-22-madison-ridge/,47.6193951,-122.302195,https://intentionalist.com/wp-content/uploads/2020/06/stretch-22_4-150x150.jpg,"['Asian-Owned', 'Black-Owned', 'Minority-Owned']",['Health Services']
Stretch 22 – Downtown Seattle,Downtown,"1913 2nd Ave, Seattle, WA 98101",https://intentionalist.com/b/stretch-22-downtown-seattle/,47.611079,-122.3409463,https://intentionalist.com/wp-content/uploads/2020/06/stretch-22-150x150.jpg,"['Asian-Owned', 'Black-Owned', 'Minority-Owned']",['Health Services']
The Barbeque Pit,"Seattle, WA","1816 E Yesler Way, Seattle, WA 98122",https://intentionalist.com/b/the-barbeque-pit/,47.601856,-122.3082208,https://intentionalist.com/wp-content/uploads/2020/06/barbeque-pit-150x150.jpg,"['Black-Owned', 'Minority-Owned']",['Restaurants']
Coven Salon,Madison Valley,"2719 E Madison St, Seattle, WA 98112",https://intentionalist.com/b/coven-salon/,47.6228661,-122.296627,https://intentionalist.com/wp-content/uploads/2020/06/coven-150x150.png,"['Black-Owned', 'Minority-Owned', 'Woman-Owned']",['Beauty & Spa']
Naija Buka,"Seattle, WA","Seattle, WA",https://intentionalist.com/b/naija-buka/,47.6062095,-122.3320708,https://intentionalist.com/wp-content/uploads/2020/06/naija-buka-150x150.jpg,"['Black-Owned', 'Family-Owned', 'Minority-Owned', 'Woman-Owned']",['Catering']
Ola Wyola,Columbia City,"4427 Rainier Ave S, Seattle, WA 98118",https://intentionalist.com/b/ola-wyola/,47.5634624,-122.288402,https://intentionalist.com/wp-content/uploads/2020/06/94526918_598484654347788_1620687140138516480_o-150x150.jpg,"['Black-Owned', 'Minority-Owned']",['Shopping']
City Teriyaki,Hillman City,"5400 Rainier Ave S, Seattle, WA 98118",https://intentionalist.com/b/city-teriyaki/,47.5532591,-122.2788951,https://intentionalist.com/wp-content/uploads/2020/06/city-teriyaki-150x150.jpg,"['Black-Owned', 'Minority-Owned']",['Restaurants']
Quick Pack Food Mart,Leschi,"2616 S Jackson St, Seattle, WA 98144",https://intentionalist.com/b/quick-pack-food-mart/,47.5994719,-122.2978279,https://intentionalist.com/wp-content/uploads/2020/06/quick-pack-150x150.jpg,"['Black-Owned', 'Minority-Owned']",['Cafe']
Agelgil Ethiopian Restaurant,Central District,"2800 E Cherry St a, Seattle, WA 98122",https://intentionalist.com/b/agelgil-ethiopia-restaurant/,47.6081556,-122.2959111,https://intentionalist.com/wp-content/uploads/2020/06/agelgil-150x150.jpg,"['Black-Owned', 'Minority-Owned']",['Restaurants']
Ras Dashen,Central District,"2801 E Cherry St, Seattle, WA 98122",https://intentionalist.com/b/ras-dashen/,47.6077718,-122.295672,https://intentionalist.com/wp-content/uploads/2020/06/Ras-Dashen-Food-150x150.jpg,"['Black-Owned', 'Minority-Owned']",['Restaurants']
Jemil’s Big Easy,Delridge,"5604, Seattle, WA 98106",https://intentionalist.com/b/jemils-big-easy/,47.551676,-122.3626902,https://intentionalist.com/wp-content/uploads/2020/06/jemils-150x150.jpg,"['Black-Owned', 'Minority-Owned']",['Catering']
The Lounging Barber,Madrona,"1123 34th Ave, Seattle, WA 98122, USA",https://intentionalist.com/b/the-lounging-barber/,47.6124194,-122.2896215,https://intentionalist.com/wp-content/uploads/2020/05/the-lounging-barber-150x150.jpg,"['Black-Owned', 'Family-Owned', 'Minority-Owned', 'Woman-Owned']",['Barber Shop']
Lil Red Takeout & Catering,Columbia City,"4225 Rainier Ave S, Seattle, WA 98118",https://intentionalist.com/b/lil-red-takeout-catering/,47.5649057,-122.2888807,https://intentionalist.com/wp-content/uploads/2020/06/lil-reds-150x150.jpg,"['Black-Owned', 'Minority-Owned']",['Catering']
Soulful Dishes,Central District,"1800 E Yesler Way, Seattle, WA 98122",https://intentionalist.com/b/soulful-dishes/,47.6018603,-122.3086543,https://intentionalist.com/wp-content/uploads/2020/06/soulful-dishes-150x150.jpg,"['Black-Owned', 'Minority-Owned', 'Woman-Owned']",['Restaurants']
Chef Cafe,Atlantic,"2200 S Jackson St, Seattle, WA 98144",https://intentionalist.com/b/chef-cafe/,47.6012491,-122.3040301,https://intentionalist.com/wp-content/uploads/2020/06/chef-cafe-150x150.jpg,"['Black-Owned', 'Minority-Owned']",['Restaurants']
Ezell’s Famous Chicken – Wallingford,"Woodinville, WA","2300 N 45th St #6906, Seattle, WA 98103",https://intentionalist.com/b/ezells-famous-chicken-wallingford-2/,47.6616661,-122.3308742,https://intentionalist.com/wp-content/uploads/2020/06/ezells26-150x150.jpg,"['Black-Owned', 'Family-Owned', 'Minority-Owned']",['Restaurants']
Aoki Sushi & Grill,Capitol Hill,"621 Broadway E, Seattle, WA 98102, USA",https://intentionalist.com/b/aoki-sushi-grill/,47.624891,-122.321127,https://intentionalist.com/wp-content/uploads/2020/05/aoki-150x150.png,"['Asian-Owned', 'Minority-Owned', 'Woman-Owned']",['Restaurants']
Scoop Du Jour Ice Creamery,Madison Park,"4029 E Madison St, Seattle, WA 98112, USA",https://intentionalist.com/b/scoop-du-jour-ice-creamery/,47.634002,-122.280188,https://intentionalist.com/wp-content/uploads/2020/04/scoop-du-jour-150x150.jpg,"['Black-Owned', 'Minority-Owned']",['Cafe']
Saint John’s Bar and Eatery,Capitol Hill,"719 E Pike St, Seattle, WA 98122, USA",https://intentionalist.com/b/saint-johns-bar-and-eatery/,47.6138684,-122.3225729,https://intentionalist.com/wp-content/uploads/2020/05/st-johns-150x150.jpg,"['LGBTQ-Owned', 'Minority-Owned']",['Bars']
Szechuan Noodle Bowl,Chinatown ID,"420 8th Ave S, Seattle, WA 98104",https://intentionalist.com/b/szechuan-noodle-bowl/,47.5985394,-122.3221817,https://intentionalist.com/wp-content/uploads/2020/05/szechuan-noodle-bowl-150x150.jpg,"['Asian-Owned', 'Minority-Owned']",['Restaurants']
Billiard Hoang,Columbia City,"3220 S Hudson St, Seattle, WA 98118",https://intentionalist.com/b/billiard-hoang/,47.5573447,-122.2903664,https://intentionalist.com/wp-content/uploads/2020/05/billiard-150x150.jpg,"['Asian-Owned', 'Minority-Owned', 'Woman-Owned']",['Bars']
La Cocina & Cantina,Capitol Hill,"432 Broadway E, Seattle, WA 98102",https://intentionalist.com/b/la-cocina-cantina/,47.6229265,-122.3205935,https://intentionalist.com/wp-content/uploads/2020/05/cocina-y-cantina-150x150.jpg,"['Latino-Owned', 'Minority-Owned']",['Bars']
A + Hong Kong Kitchen,Chinatown ID,"419 6th Ave S, Seattle, WA 98104",https://intentionalist.com/b/a-hong-kong-kitchen/,47.5985339,-122.3265513,https://intentionalist.com/wp-content/uploads/2020/05/a-hong-kong-150x150.jpg,"['Asian-Owned', 'Family-Owned', 'Minority-Owned']",['Restaurants']
Le Salon Rouge,Gatewood,"6521 35th Ave SW, Seattle, WA 98126",https://intentionalist.com/b/le-salon-rouge/,47.5440039,-122.3767695,https://intentionalist.com/wp-content/uploads/2020/03/le-salon-rouge-150x150.jpg,"['Asian-Owned', 'Minority-Owned']",['Beauty & Spa']
